"","fieldsite","Age","ageclass","Gender","CTL","C6_prev_6","C6_prev_11","C6_prev_12","C6_prev_13","C6_prev_14","C6_prev_15","R4_relig_spirit","PO1_gen_1","PO1_gen_2","threat","R1_comm_risk_1","R1_comm_risk_2","R1_comm_risk_3","R1_comm_risk_4","Vaccinated","WaxWilling","HandWash","HandDisinfect","StayHome","Antibact","MaskFreq","AvoidPublic","Stockup","AltRem","CoverCough","SocDist","selfthreat","famthreat","commthreat","countrythreat","Threat","PO_social","PO_econ","CTL_c","AGE_c","threat_c","selfthreat_c","famthreat_c","commthreat_c","countrythreat_c","religious","spiritual","non_relig"
"2558","JP",19,"18-29","2",19,6,NA,NA,NA,NA,NA,3,8,8,8,1,1,1,5,0,1,6,6,6,6,6,6,6,6,6,6,1,1,1,5,8,8,8,-4.14910025706941,-25.7840616966581,-5.38303341902314,-2.16966580976864,-2.20308483290488,-2.25964010282776,1.24935732647815,0,0,1
"2559","JP",39,"30-39","2",16,7,NA,NA,NA,NA,NA,3,8,8,20,5,5,5,5,0,1,7,7,5,7,7,7,2,6,1,7,5,5,5,5,20,8,8,-7.14910025706941,-5.7840616966581,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2560","JP",38,"30-39","2",26,7,NA,NA,NA,NA,NA,3,2,2,19,5,4,5,5,0,7,7,6,7,6,4,7,2,1,5,6,5,4,5,5,19,2,2,2.85089974293059,-6.7840616966581,5.61696658097686,1.83033419023136,0.796915167095116,1.74035989717224,1.24935732647815,0,0,1
"2561","JP",20,"18-29","2",16,6,NA,NA,NA,NA,NA,3,9,9,20,5,5,5,5,0,2,1,7,7,1,7,6,1,1,7,1,5,5,5,5,20,9,9,-7.14910025706941,-24.7840616966581,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2562","JP",39,"30-39","2",28,6,NA,NA,NA,NA,NA,1,4,4,19,5,4,5,5,0,2,6,7,7,1,7,6,3,1,6,7,5,4,5,5,19,4,4,4.85089974293059,-5.7840616966581,5.61696658097686,1.83033419023136,0.796915167095116,1.74035989717224,1.24935732647815,1,0,0
"2563","JP",27,"18-29","2",26,7,NA,NA,NA,NA,NA,3,8,8,13,3,3,3,4,0,5,7,7,7,7,7,7,3,1,6,7,3,3,3,4,13,8,8,2.85089974293059,-17.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2564","JP",24,"18-29","2",23,1,NA,NA,NA,NA,NA,3,6,6,14,3,2,4,5,0,7,1,3,3,2,6,1,2,1,5,3,3,2,4,5,14,6,6,-0.14910025706941,-20.7840616966581,0.616966580976865,-0.169665809768638,-1.20308483290488,0.740359897172237,1.24935732647815,0,0,1
"2565","JP",45,"40-49","2",22,6,NA,NA,NA,NA,NA,3,4,4,16,4,4,4,4,1,NA,7,7,3,6,6,6,2,3,2,6,4,4,4,4,16,4,4,-1.14910025706941,0.2159383033419,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2566","JP",34,"30-39","2",22,7,NA,NA,NA,NA,NA,3,8,8,10,3,3,2,2,0,5,7,7,7,7,7,7,2,1,7,7,3,3,2,2,10,8,8,-1.14910025706941,-10.7840616966581,-3.38303341902314,-0.169665809768638,-0.203084832904884,-1.25964010282776,-1.75064267352185,0,0,1
"2567","JP",26,"18-29","2",24,7,NA,NA,NA,NA,NA,3,6,6,16,4,4,3,5,0,3,7,7,7,1,6,7,1,1,1,7,4,4,3,5,16,6,6,0.85089974293059,-18.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,-0.259640102827763,1.24935732647815,0,0,1
"2568","JP",28,"18-29","2",23,7,NA,NA,NA,NA,NA,3,4,4,13,3,3,3,4,0,5,7,7,6,7,5,7,1,2,7,6,3,3,3,4,13,4,4,-0.14910025706941,-16.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2569","JP",43,"40-49","2",22,4,NA,NA,NA,NA,NA,2,9,9,11,2,3,2,4,0,3,7,7,4,7,1,4,2,1,7,7,2,3,2,4,11,9,9,-1.14910025706941,-1.7840616966581,-2.38303341902314,-1.16966580976864,-0.203084832904884,-1.25964010282776,0.249357326478149,0,1,0
"2570","JP",48,"40-49","2",25,1,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,0,7,7,7,6,6,7,1,2,1,7,1,3,3,3,3,12,4,4,1.85089974293059,3.2159383033419,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2571","JP",31,"30-39","2",23,2,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,0,4,7,2,4,1,2,2,1,1,3,7,3,3,3,3,12,4,4,-0.14910025706941,-13.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2572","JP",47,"40-49","2",21,7,NA,NA,NA,NA,NA,3,4,4,14,3,3,4,4,0,6,1,1,7,6,6,7,1,1,7,7,3,3,4,4,14,4,4,-2.14910025706941,2.2159383033419,0.616966580976865,-0.169665809768638,-0.203084832904884,0.740359897172237,0.249357326478149,0,0,1
"2573","JP",39,"30-39","2",25,6,NA,NA,NA,NA,NA,2,4,4,18,4,4,5,5,0,6,7,6,7,7,6,6,1,5,1,6,4,4,5,5,18,4,4,1.85089974293059,-5.7840616966581,4.61696658097686,0.830334190231362,0.796915167095116,1.74035989717224,1.24935732647815,0,1,0
"2574","JP",20,"18-29","2",26,7,NA,NA,NA,NA,NA,3,8,8,19,4,5,5,5,0,4,7,7,3,1,7,7,1,1,1,7,4,5,5,5,19,8,8,2.85089974293059,-24.7840616966581,5.61696658097686,0.830334190231362,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2575","JP",38,"30-39","2",19,4,NA,NA,NA,NA,NA,3,8,8,15,3,4,4,4,0,5,6,7,4,4,4,4,4,1,4,4,3,4,4,4,15,8,8,-4.14910025706941,-6.7840616966581,1.61696658097686,-0.169665809768638,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2576","JP",31,"30-39","2",19,4,NA,NA,NA,NA,NA,3,4,3,13,3,3,3,4,0,7,6,7,1,6,7,4,3,1,1,6,3,3,3,4,13,4,3,-4.14910025706941,-13.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2577","JP",42,"40-49","2",23,1,NA,NA,NA,NA,NA,3,9,9,10,2,2,2,4,0,6,7,7,6,1,5,1,1,1,1,4,2,2,2,4,10,9,9,-0.14910025706941,-2.7840616966581,-3.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2578","JP",35,"30-39","2",25,6,NA,NA,NA,NA,NA,2,5,5,20,5,5,5,5,1,NA,7,7,6,7,6,6,4,7,7,6,5,5,5,5,20,5,5,1.85089974293059,-9.7840616966581,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,1,0
"2579","JP",24,"18-29","2",22,4,NA,NA,NA,NA,NA,3,6,5,9,2,3,2,2,0,7,3,4,1,4,3,4,4,3,2,4,2,3,2,2,9,6,5,-1.14910025706941,-20.7840616966581,-4.38303341902314,-1.16966580976864,-0.203084832904884,-1.25964010282776,-1.75064267352185,0,0,1
"2580","JP",29,"18-29","2",24,4,NA,NA,NA,NA,NA,3,8,8,11,2,2,3,4,0,5,7,6,1,1,6,4,1,1,7,3,2,2,3,4,11,8,8,0.85089974293059,-15.7840616966581,-2.38303341902314,-1.16966580976864,-1.20308483290488,-0.259640102827763,0.249357326478149,0,0,1
"2581","JP",28,"18-29","2",28,1,NA,NA,NA,NA,NA,3,5,5,9,1,3,2,3,0,4,7,7,7,7,1,1,1,1,3,4,1,3,2,3,9,5,5,4.85089974293059,-16.7840616966581,-4.38303341902314,-2.16966580976864,-0.203084832904884,-1.25964010282776,-0.750642673521851,0,0,1
"2582","JP",19,"18-29","2",16,3,NA,NA,NA,NA,NA,3,5,7,11,3,2,2,4,1,NA,5,4,6,3,6,3,3,2,3,1,3,2,2,4,11,5,7,-7.14910025706941,-25.7840616966581,-2.38303341902314,-0.169665809768638,-1.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2583","JP",22,"18-29","2",23,4,NA,NA,NA,NA,NA,3,3,3,16,4,4,4,4,1,NA,7,7,7,3,6,4,1,1,7,7,4,4,4,4,16,3,3,-0.14910025706941,-22.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2584","JP",41,"40-49","2",26,4,NA,NA,NA,NA,NA,3,4,5,15,3,3,4,5,0,1,7,7,6,6,4,4,4,1,1,4,3,3,4,5,15,4,5,2.85089974293059,-3.7840616966581,1.61696658097686,-0.169665809768638,-0.203084832904884,0.740359897172237,1.24935732647815,0,0,1
"2585","JP",18,"18-29","2",27,7,NA,NA,NA,NA,NA,3,4,4,10,1,2,3,4,0,5,7,7,7,7,7,7,3,4,7,7,1,2,3,4,10,4,4,3.85089974293059,-26.7840616966581,-3.38303341902314,-2.16966580976864,-1.20308483290488,-0.259640102827763,0.249357326478149,0,0,1
"2586","JP",27,"18-29","2",27,6,NA,NA,NA,NA,NA,3,3,3,17,4,4,4,5,0,6,6,7,4,6,6,6,1,1,6,6,4,4,4,5,17,3,3,3.85089974293059,-17.7840616966581,3.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,1.24935732647815,0,0,1
"2587","JP",22,"18-29","2",28,6,NA,NA,NA,NA,NA,2,8,8,15,4,4,3,4,0,7,7,7,6,7,6,6,1,1,6,7,4,4,3,4,15,8,8,4.85089974293059,-22.7840616966581,1.61696658097686,0.830334190231362,0.796915167095116,-0.259640102827763,0.249357326478149,0,1,0
"2588","JP",25,"18-29","2",22,2,NA,NA,NA,NA,NA,1,8,8,14,3,3,3,5,0,1,7,7,6,7,6,2,2,1,6,6,3,3,3,5,14,8,8,-1.14910025706941,-19.7840616966581,0.616966580976865,-0.169665809768638,-0.203084832904884,-0.259640102827763,1.24935732647815,1,0,0
"2589","JP",31,"30-39","2",24,7,NA,NA,NA,NA,NA,2,4,6,10,2,3,2,3,0,6,7,7,7,1,5,7,1,1,7,7,2,3,2,3,10,4,6,0.85089974293059,-13.7840616966581,-3.38303341902314,-1.16966580976864,-0.203084832904884,-1.25964010282776,-0.750642673521851,0,1,0
"2590","JP",23,"18-29","2",22,2,NA,NA,NA,NA,NA,3,6,5,15,4,4,2,5,0,1,6,7,4,6,6,2,2,6,6,6,4,4,2,5,15,6,5,-1.14910025706941,-21.7840616966581,1.61696658097686,0.830334190231362,0.796915167095116,-1.25964010282776,1.24935732647815,0,0,1
"2591","JP",25,"18-29","2",23,5,NA,NA,NA,NA,NA,2,2,6,16,4,4,4,4,0,5,6,5,5,5,5,5,6,3,5,5,4,4,4,4,16,2,6,-0.14910025706941,-19.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,1,0
"2592","JP",54,"50-64","2",20,5,NA,NA,NA,NA,NA,1,4,4,12,3,3,3,3,0,5,3,4,3,4,7,5,3,6,4,4,3,3,3,3,12,4,4,-3.14910025706941,9.2159383033419,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,1,0,0
"2593","JP",18,"18-29","2",21,4,NA,NA,NA,NA,NA,2,4,4,9,2,2,2,3,0,4,7,4,7,5,5,4,1,1,7,2,2,2,2,3,9,4,4,-2.14910025706941,-26.7840616966581,-4.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,-0.750642673521851,0,1,0
"2594","JP",23,"18-29","2",23,6,NA,NA,NA,NA,NA,3,6,6,12,2,3,3,4,0,6,6,6,7,1,1,6,1,1,5,7,2,3,3,4,12,6,6,-0.14910025706941,-21.7840616966581,-1.38303341902314,-1.16966580976864,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2595","JP",28,"18-29","2",26,7,NA,NA,NA,NA,NA,3,8,8,12,2,4,3,3,0,1,7,7,6,7,6,7,3,1,7,7,2,4,3,3,12,8,8,2.85089974293059,-16.7840616966581,-1.38303341902314,-1.16966580976864,0.796915167095116,-0.259640102827763,-0.750642673521851,0,0,1
"2596","JP",52,"50-64","2",29,1,NA,NA,NA,NA,NA,2,6,6,4,1,1,1,1,0,1,1,1,7,1,1,1,1,1,4,1,1,1,1,1,4,6,6,5.85089974293059,7.2159383033419,-9.38303341902314,-2.16966580976864,-2.20308483290488,-2.25964010282776,-2.75064267352185,0,1,0
"2597","JP",38,"30-39","2",26,7,NA,NA,NA,NA,NA,3,5,5,16,4,3,4,5,0,5,7,7,7,7,6,7,4,1,6,7,4,3,4,5,16,5,5,2.85089974293059,-6.7840616966581,2.61696658097686,0.830334190231362,-0.203084832904884,0.740359897172237,1.24935732647815,0,0,1
"2598","JP",25,"18-29","2",28,6,NA,NA,NA,NA,NA,3,3,3,10,2,2,2,4,1,NA,7,6,7,3,3,6,3,1,3,6,2,2,2,4,10,3,3,4.85089974293059,-19.7840616966581,-3.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2599","JP",41,"40-49","2",30,6,NA,NA,NA,NA,NA,2,4,4,20,5,5,5,5,1,NA,7,7,7,7,6,6,3,7,1,7,5,5,5,5,20,4,4,6.85089974293059,-3.7840616966581,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,1,0
"2600","JP",43,"40-49","2",24,7,NA,NA,NA,NA,NA,3,4,4,13,3,3,3,4,0,7,4,7,3,1,7,7,1,1,2,7,3,3,3,4,13,4,4,0.85089974293059,-1.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2601","JP",25,"18-29","2",27,7,NA,NA,NA,NA,NA,3,7,7,16,4,4,4,4,0,6,7,7,7,7,7,7,7,7,7,7,4,4,4,4,16,7,7,3.85089974293059,-19.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2602","JP",45,"40-49","2",18,7,NA,NA,NA,NA,NA,3,4,4,13,3,3,3,4,0,5,7,7,7,2,6,7,2,1,6,7,3,3,3,4,13,4,4,-5.14910025706941,0.2159383033419,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2603","JP",52,"50-64","2",22,6,NA,NA,NA,NA,NA,2,5,5,13,3,3,3,4,0,7,7,6,6,7,7,6,2,6,5,7,3,3,3,4,13,5,5,-1.14910025706941,7.2159383033419,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,1,0
"2604","JP",25,"18-29","2",17,4,NA,NA,NA,NA,NA,3,5,4,13,4,4,3,2,0,2,4,3,4,2,3,4,2,3,4,3,4,4,3,2,13,5,4,-6.14910025706941,-19.7840616966581,-0.383033419023135,0.830334190231362,0.796915167095116,-0.259640102827763,-1.75064267352185,0,0,1
"2605","JP",23,"18-29","2",22,2,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,0,4,7,7,4,7,7,2,1,1,7,7,3,3,3,3,12,4,4,-1.14910025706941,-21.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2606","JP",41,"40-49","2",23,6,NA,NA,NA,NA,NA,3,6,5,8,2,2,2,2,0,3,7,7,6,7,6,6,2,7,6,6,2,2,2,2,8,6,5,-0.14910025706941,-3.7840616966581,-5.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,-1.75064267352185,0,0,1
"2607","JP",22,"18-29","2",22,6,NA,NA,NA,NA,NA,3,5,4,8,1,1,2,4,0,6,6,6,7,6,1,6,2,1,1,1,1,1,2,4,8,5,4,-1.14910025706941,-22.7840616966581,-5.38303341902314,-2.16966580976864,-2.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2608","JP",25,"18-29","2",23,2,NA,NA,NA,NA,NA,3,8,8,10,2,2,2,4,0,4,7,7,1,6,7,2,1,1,5,7,2,2,2,4,10,8,8,-0.14910025706941,-19.7840616966581,-3.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2609","JP",41,"40-49","2",24,7,NA,NA,NA,NA,NA,1,2,2,13,3,3,3,4,1,NA,7,7,6,7,6,7,2,7,5,6,3,3,3,4,13,2,2,0.85089974293059,-3.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,1,0,0
"2610","JP",35,"30-39","2",19,3,NA,NA,NA,NA,NA,3,9,9,12,3,3,3,3,0,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,9,9,-4.14910025706941,-9.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2611","JP",36,"30-39","2",22,3,NA,NA,NA,NA,NA,3,4,4,17,4,4,4,5,0,5,1,5,6,1,1,3,1,1,1,4,4,4,4,5,17,4,4,-1.14910025706941,-8.7840616966581,3.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,1.24935732647815,0,0,1
"2612","JP",23,"18-29","2",24,4,NA,NA,NA,NA,NA,3,8,8,8,2,2,2,2,0,2,4,7,3,4,1,4,1,1,3,3,2,2,2,2,8,8,8,0.85089974293059,-21.7840616966581,-5.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,-1.75064267352185,0,0,1
"2613","JP",48,"40-49","2",27,7,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,1,NA,7,7,7,7,7,7,4,7,7,7,3,3,3,3,12,4,4,3.85089974293059,3.2159383033419,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2614","JP",42,"40-49","2",24,6,NA,NA,NA,NA,NA,2,5,5,14,3,3,4,4,0,6,6,6,4,4,2,6,3,1,4,4,3,3,4,4,14,5,5,0.85089974293059,-2.7840616966581,0.616966580976865,-0.169665809768638,-0.203084832904884,0.740359897172237,0.249357326478149,0,1,0
"2615","JP",37,"30-39","2",18,7,NA,NA,NA,NA,NA,3,9,9,20,5,5,5,5,0,4,7,7,3,6,6,7,1,1,6,6,5,5,5,5,20,9,9,-5.14910025706941,-7.7840616966581,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2616","JP",18,"18-29","2",12,2,NA,NA,NA,NA,NA,3,4,4,15,3,4,4,4,0,4,4,1,3,1,2,2,3,1,6,1,3,4,4,4,15,4,4,-11.1491002570694,-26.7840616966581,1.61696658097686,-0.169665809768638,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2617","JP",23,"18-29","2",21,7,NA,NA,NA,NA,NA,2,8,8,12,3,3,3,3,0,5,7,7,4,1,4,7,1,1,7,7,3,3,3,3,12,8,8,-2.14910025706941,-21.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,1,0
"2618","JP",29,"18-29","2",24,7,NA,NA,NA,NA,NA,3,1,2,17,4,4,4,5,0,6,7,7,7,7,7,7,2,1,7,7,4,4,4,5,17,1,2,0.85089974293059,-15.7840616966581,3.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,1.24935732647815,0,0,1
"2619","JP",27,"18-29","2",23,4,NA,NA,NA,NA,NA,3,9,9,19,5,4,5,5,0,7,7,7,4,7,6,4,1,1,7,7,5,4,5,5,19,9,9,-0.14910025706941,-17.7840616966581,5.61696658097686,1.83033419023136,0.796915167095116,1.74035989717224,1.24935732647815,0,0,1
"2620","JP",52,"50-64","2",19,7,NA,NA,NA,NA,NA,3,4,4,20,5,5,5,5,0,6,7,7,7,7,7,7,1,1,1,7,5,5,5,5,20,4,4,-4.14910025706941,7.2159383033419,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2621","JP",39,"30-39","2",22,6,NA,NA,NA,NA,NA,3,9,8,13,2,3,3,5,0,4,7,7,2,1,6,6,3,1,7,7,2,3,3,5,13,9,8,-1.14910025706941,-5.7840616966581,-0.383033419023135,-1.16966580976864,-0.203084832904884,-0.259640102827763,1.24935732647815,0,0,1
"2622","JP",39,"30-39","2",25,6,NA,NA,NA,NA,NA,2,9,9,11,2,3,3,3,0,4,7,7,7,7,1,6,1,1,7,7,2,3,3,3,11,9,9,1.85089974293059,-5.7840616966581,-2.38303341902314,-1.16966580976864,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,1,0
"2623","JP",29,"18-29","2",31,7,NA,NA,NA,NA,NA,3,4,4,17,4,4,4,5,1,NA,5,7,7,2,2,7,1,1,7,5,4,4,4,5,17,4,4,7.85089974293059,-15.7840616966581,3.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,1.24935732647815,0,0,1
"2624","JP",27,"18-29","2",22,7,NA,NA,NA,NA,NA,3,9,9,16,4,4,4,4,0,7,7,7,7,6,6,7,7,7,7,7,4,4,4,4,16,9,9,-1.14910025706941,-17.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2625","JP",43,"40-49","2",23,6,NA,NA,NA,NA,NA,3,4,4,15,3,3,4,5,0,7,7,7,7,6,6,6,4,1,1,6,3,3,4,5,15,4,4,-0.14910025706941,-1.7840616966581,1.61696658097686,-0.169665809768638,-0.203084832904884,0.740359897172237,1.24935732647815,0,0,1
"2626","JP",30,"30-39","2",23,3,NA,NA,NA,NA,NA,3,8,8,16,4,4,4,4,1,NA,7,7,3,7,6,3,1,1,7,6,4,4,4,4,16,8,8,-0.14910025706941,-14.7840616966581,2.61696658097686,0.830334190231362,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2627","JP",35,"30-39","2",23,4,NA,NA,NA,NA,NA,2,8,8,12,3,4,2,3,1,NA,1,5,4,6,1,4,4,1,7,4,3,4,2,3,12,8,8,-0.14910025706941,-9.7840616966581,-1.38303341902314,-0.169665809768638,0.796915167095116,-1.25964010282776,-0.750642673521851,0,1,0
"2628","JP",32,"30-39","2",31,6,NA,NA,NA,NA,NA,3,3,3,15,4,2,5,4,0,7,7,7,6,7,6,6,3,1,7,6,4,2,5,4,15,3,3,7.85089974293059,-12.7840616966581,1.61696658097686,0.830334190231362,-1.20308483290488,1.74035989717224,0.249357326478149,0,0,1
"2629","JP",19,"18-29","2",21,6,NA,NA,NA,NA,NA,2,4,4,13,3,3,4,3,0,7,6,6,6,4,2,6,4,3,7,7,3,3,4,3,13,4,4,-2.14910025706941,-25.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,0.740359897172237,-0.750642673521851,0,1,0
"2630","JP",43,"40-49","2",23,1,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,1,NA,7,6,7,6,6,1,1,6,6,6,3,3,3,3,12,4,4,-0.14910025706941,-1.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2631","JP",51,"50-64","2",28,7,NA,NA,NA,NA,NA,2,9,9,20,5,5,5,5,0,1,7,4,7,7,7,7,7,5,7,7,5,5,5,5,20,9,9,4.85089974293059,6.2159383033419,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,1,0
"2632","JP",23,"18-29","2",24,5,NA,NA,NA,NA,NA,2,7,5,15,3,4,4,4,1,NA,6,7,7,6,7,5,7,7,6,7,3,4,4,4,15,7,5,0.85089974293059,-21.7840616966581,1.61696658097686,-0.169665809768638,0.796915167095116,0.740359897172237,0.249357326478149,0,1,0
"2633","JP",29,"18-29","2",15,4,NA,NA,NA,NA,NA,3,8,8,12,3,3,2,4,0,5,7,7,4,7,6,4,1,1,3,6,3,3,2,4,12,8,8,-8.14910025706941,-15.7840616966581,-1.38303341902314,-0.169665809768638,-0.203084832904884,-1.25964010282776,0.249357326478149,0,0,1
"2634","JP",53,"50-64","2",23,2,NA,NA,NA,NA,NA,2,5,5,13,3,3,3,4,1,NA,4,4,6,2,2,2,2,5,5,6,3,3,3,4,13,5,5,-0.14910025706941,8.2159383033419,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,1,0
"2635","JP",29,"18-29","2",23,7,NA,NA,NA,NA,NA,3,8,8,10,2,2,2,4,0,4,6,6,7,1,1,7,1,1,3,7,2,2,2,4,10,8,8,-0.14910025706941,-15.7840616966581,-3.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,0.249357326478149,0,0,1
"2636","JP",48,"40-49","2",25,1,NA,NA,NA,NA,NA,2,6,6,18,4,4,5,5,1,NA,6,6,6,6,6,1,1,1,6,6,4,4,5,5,18,6,6,1.85089974293059,3.2159383033419,4.61696658097686,0.830334190231362,0.796915167095116,1.74035989717224,1.24935732647815,0,1,0
"2637","JP",35,"30-39","2",22,7,NA,NA,NA,NA,NA,3,8,8,13,3,3,3,4,1,NA,1,7,7,1,1,7,1,1,7,7,3,3,3,4,13,8,8,-1.14910025706941,-9.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2638","JP",45,"40-49","2",22,5,NA,NA,NA,NA,NA,3,4,4,12,3,3,3,3,0,5,7,4,5,6,7,5,3,1,3,7,3,3,3,3,12,4,4,-1.14910025706941,0.2159383033419,-1.38303341902314,-0.169665809768638,-0.203084832904884,-0.259640102827763,-0.750642673521851,0,0,1
"2639","JP",35,"30-39","2",23,7,NA,NA,NA,NA,NA,3,4,4,9,2,2,2,3,0,2,7,3,7,7,7,7,2,1,7,7,2,2,2,3,9,4,4,-0.14910025706941,-9.7840616966581,-4.38303341902314,-1.16966580976864,-1.20308483290488,-1.25964010282776,-0.750642673521851,0,0,1
"2640","JP",38,"30-39","2",19,1,NA,NA,NA,NA,NA,3,3,2,17,5,4,4,4,0,4,6,6,2,6,6,1,3,1,6,7,5,4,4,4,17,3,2,-4.14910025706941,-6.7840616966581,3.61696658097686,1.83033419023136,0.796915167095116,0.740359897172237,0.249357326478149,0,0,1
"2641","JP",40,"40-49","2",18,7,NA,NA,NA,NA,NA,3,5,7,15,4,4,3,4,1,NA,7,7,7,1,6,7,2,1,1,7,4,4,3,4,15,5,7,-5.14910025706941,-4.7840616966581,1.61696658097686,0.830334190231362,0.796915167095116,-0.259640102827763,0.249357326478149,0,0,1
"2642","JP",46,"40-49","2",24,7,NA,NA,NA,NA,NA,3,4,4,20,5,5,5,5,1,NA,7,7,4,6,3,7,1,2,1,7,5,5,5,5,20,4,4,0.85089974293059,1.2159383033419,6.61696658097686,1.83033419023136,1.79691516709512,1.74035989717224,1.24935732647815,0,0,1
"2643","JP",30,"30-39","2",22,2,NA,NA,NA,NA,NA,3,5,4,13,3,3,3,4,0,1,4,3,3,1,1,2,3,3,3,3,3,3,3,4,13,5,4,-1.14910025706941,-14.7840616966581,-0.383033419023135,-0.169665809768638,-0.203084832904884,-0.259640102827763,0.249357326478149,0,0,1
"2644","JP",48,"40-49","2",31,6,NA,NA,NA,NA,NA,3,9,9,4,1,1,1,1,0,5,6,6,6,1,1,6,1,1,6,6,1,1,1,1,4,9,9,7.85089974293059,3.2159383033419,-9.38303341902314,-2.16966580976864,-2.20308483290488,-2.25964010282776,-2.75064267352185,0,0,1
"2645","JP",41,"40-49","2",24,6,NA,NA,NA,NA,NA,3,4,4,15,4,4,3,4,0,5,7,6,4,1,1,6,1,1,6,6,4,4,3,4,15,4,4,0.85089974293059,-3.7840616966581,1.61696658097686,0.830334190231362,0.796915167095116,-0.259640102827763,0.249357326478149,0,0,1
